

 13:39:26 1153
 13:39:33 1141
 13:39:39 1159
 13:39:45 1159
 13:39:51 1129
 13:39:57 1159
 13:40:03 1123
 13:40:09 1116
 13:40:15 1153
 13:40:21 1141
 13:40:27 1165
 13:40:33 1159
 13:40:39 1116
 13:40:45 1177
 13:40:51 1171
 13:40:56 1074
 13:41:02 1141
 13:41:08 1141
 13:41:14 1062
 13:41:20 1007
 13:41:26 1098
 13:41:32 1068
 13:41:38 1110
 13:41:44 970
 13:41:50 1007
 13:41:56 1013
 13:42:02 982
 13:42:08 982
 13:42:14 976
 13:42:20 1074
 13:42:26 897
 13:42:31 1000
 13:42:37 946
 13:42:43 897
 13:42:49 811
 13:42:55 830
 13:43:01 842
 13:43:07 854
 13:43:13 878
 13:43:19 860
 13:43:25 903
 13:43:31 1019
 13:43:37 1159
 13:43:43 1190
 13:43:49 1116
 13:43:55 982
 13:44:00 1037
 13:44:06 976
 13:44:12 903
 13:44:18 903
 13:44:24 878
 13:44:30 830
 13:44:36 823
 13:44:42 848
 13:44:48 836
 13:44:54 817
 13:45:00 805
 13:45:06 811
 13:45:12 787
 13:45:18 769
 13:45:24 799
 13:45:30 799
 13:45:36 793
 13:45:41 793
 13:45:47 787
 13:45:53 793
 13:45:59 885
 13:46:05 848
 13:46:11 823
 13:46:17 823
 13:46:23 848
 13:46:29 891
 13:46:35 952
 13:46:41 915
 13:46:47 915
 13:46:53 1092
 13:46:59 1104
 13:47:04 1135
 13:47:10 927
 13:47:16 1147
 13:47:22 1129
 13:47:28 1159
 13:47:34 1159
 13:47:40 1129
 13:47:46 1123
 13:47:52 1190
 13:47:58 1184
 13:48:04 1165
 13:48:10 1190
 13:48:16 1202
 13:48:22 1177
 13:48:28 1147
 13:48:34 1190
 13:48:39 1196
 13:48:45 1196
 13:48:51 1202
 13:48:57 1214
 13:49:03 1208
 13:49:09 1208
 13:49:15 1135
 13:49:21 988
 13:49:27 909
 13:49:33 939
 13:49:39 988
 13:49:45 921
 13:49:51 885
 13:49:57 854
 13:50:03 860
 13:50:09 866
 13:50:14 891
 13:50:20 891
 13:50:26 903
 13:50:32 988
 13:50:39 976
 13:50:44 958
 13:50:50 976
 13:50:56 939
 13:51:02 982
 13:51:08 988
 13:51:14 958
 13:51:20 939
 13:51:26 964
 13:51:32 994
 13:51:38 976
 13:51:44 1007
 13:51:49 964
 13:51:55 921
 13:52:01 915
 13:52:07 909
 13:52:14 982
 13:52:19 982
 13:52:25 994
 13:52:31 903
 13:52:37 927
 13:52:43 933
 13:52:49 921
 13:52:55 897
 13:53:01 872
 13:53:07 915
 13:53:13 866
 13:53:18 885
 13:53:24 872
 13:53:30 897
 13:53:36 939
 13:53:42 952
 13:53:48 952
 13:53:54 939
 13:54:00 946
 13:54:06 958
 13:54:12 1007
 13:54:18 988
 13:54:24 976
 13:54:30 970
 13:54:36 952
 13:54:41 970
 13:54:47 1013
 13:54:54 933
 13:54:59 946
 13:55:05 982
 13:55:11 1068
 13:55:17 1092
 13:55:23 1074
 13:55:29 1074
 13:55:35 1239
 13:55:41 1080
 13:55:47 1165
 13:55:53 958
 13:55:59 964
 13:56:05 1171
 13:56:10 1171
 13:56:16 1171
 13:56:22 1159
 13:56:28 1165
 13:56:34 1171
 13:56:40 1171
 13:56:46 1208
 13:56:52 1226
 13:56:58 1208
 13:57:04 1123
 13:57:10 1184
 13:57:16 1202
 13:57:22 1196
 13:57:28 1153
 13:57:34 1190
 13:57:40 1226
 13:57:45 1220
 13:57:51 1239
 13:57:57 1129
 13:58:03 1153
 13:58:09 1171
 13:58:15 1226
 13:58:21 1141
 13:58:27 1129
 13:58:33 1135
 13:58:39 1135
 13:58:45 1153
 13:58:51 1159
 13:58:57 1165
 13:59:03 1159
 13:59:09 1165
 13:59:15 1153
 13:59:20 1220
 13:59:26 1080
 13:59:32 1055
 13:59:39 1043
 13:59:44 1068
 13:59:50 982
 13:59:56 933
 14:00:02 952
 14:00:08 915
 14:00:14 927
 14:00:20 964
 14:00:26 988
 14:00:32 1025
 14:00:38 946
 14:00:44 909
 14:00:49 1031
 14:00:55 970
